movieId,imdbId,tmdbId
998,0117603,9400
637,0117608,9099
1537,0117615,11239
804,0117628,11363
1357,0117631,7863
1061,0117665,819
1358,0117666,12498
1145,0117677,79306
692,0117688,29621
673,0117705,2300
848,0117718,47907
743,0117723,10535
1356,0117731,199
781,0117737,14553
762,0117765,9879
747,0117768,16299
1384,0117773,168535
694,0117774,20762
1858,0117786,10622
651,0117788,10801
1044,0117791,41843
1060,0117802,10218
842,0117826,9431
5570,0117883,9299
1042,0117887,9591
626,0117891,28121
742,0117894,10280
2008,0117898,60033
805,0117913,1645
852,0117918,10478
1043,0117924,30500
778,0117951,627
1051,0117958,27845
6474,0117959,30529
882,0117965,58770
708,0117979,8866
892,0117991,44705
736,0117998,664
816,0117999,124645
64,0118002,19760
103,0118040,2045
140,0118055,9302
1482,0118064,11844
818,0118073,12606
1415,0118100,49935
1449,0118111,16448
803,0118113,49963
720,0118114,0
1147,0118147,10548
3057,0118150,144953
86,0118158,10534
1413,0118163,18451
7355,0118172,47168
4755,0118178,27681
2169,0118301,14557
779,0118523,32872
77846,0118528,12219
1609,0118531,6072
1739,0118539,32302
4217,0118540,26580
1503,0118541,13982
1459,0118548,66
1541,0118556,2058
2439,0118564,31662
1733,0118566,26941
1592,0118570,20737
1608,0118571,9772
1690,0118583,8078
4775,0118589,10696
2793,0118604,9406
1693,0118607,11831
1499,0118615,9360
1688,0118617,9444
1694,0118632,2895
2320,0118636,9445
1756,0118643,9033
1631,0118647,18355
1517,0118655,816
2153,0118661,9320
1490,0118663,18423
2555,0118665,22345
2562,0118682,11526
1562,0118688,415
1665,0118689,1281
1453,0118691,17894
4144,0118694,843
1696,0118698,19601
1473,0118702,19952
1431,0118708,9622
1732,0118715,115
1852,0118727,215373
5828,0118735,81530
2275,0118736,24746
987,0118742,63945
1798,0118744,17941
1772,0118747,11568
1673,0118749,4995
1468,0118750,21915
1848,0118755,9449
5888,0118767,20992
1518,0118771,2163
1861,0118785,34582
1916,0118789,9464
1883,0118798,9452
2324,0118799,637
1699,0118804,22797
1596,0118818,49462
1844,0118819,267
2618,0118826,13852
1489,0118829,24662
63836,0118840,34867
1639,0118842,2255
2843,0118843,1075
1900,0118849,21334
1472,0118859,18420
2280,0118863,26618
1875,0118866,55561
1552,0118880,1701
1597,0118883,8834
1584,0118884,686
1589,0118887,2142
2563,0118892,8583
1896,0118894,50043
1870,0118925,78373
6335,0118926,20689
981,0118927,52855
1438,0118928,9619
1748,0118929,2666
1701,0118954,2639
1762,0118956,9457
1543,0118964,125021
1598,0118966,9458
1645,0118971,1813
1488,0118972,4477
1911,0118998,3050
1466,0119008,9366
1497,0119013,9405
1563,0119019,47686
2696,0119038,9421
1615,0119051,9433
1887,0119053,14342
3518,0119062,46625
3161,0119079,30237
1660,0119080,45153
1590,0119081,8413
1605,0119086,26180
1573,0119094,754
1654,0119095,29911
1754,0119099,9411
1649,0119107,25099
1526,0119109,12499
2962,0119114,1610
1425,0119115,12145
1527,0119116,18
1626,0119123,14289
2197,0119125,38621
1702,0119137,9574
1457,0119141,1968
1703,0119142,10371
1595,0119152,18519
1641,0119164,9427
6975,0119167,10234
1586,0119173,4421
1625,0119174,2649
1653,0119177,782
1588,0119190,10603
1841,0119196,12488
2499,0119207,82865
1661,0119210,10871
870,0119214,9054
6464,0119215,14817
1704,0119217,489
2586,0119219,49981
1735,0119223,9410
1447,0119225,12489
1500,0119229,9434
26974,0119237,18415
2388,0119248,27104
1809,0119250,5910
2952,0119256,8052
1643,0119280,17589
1566,0119282,11970
1707,0119303,9714
2385,0119304,12257
1824,0119305,17133
1601,0119311,22073
1888,0119313,9715
1727,0119314,547
1648,0119324,33344
1640,0119326,28353
2435,0119336,24525
1644,0119345,3597
2189,0119346,51942
1635,0119349,68924
1614,0119360,10806
1594,0119361,14585
1889,0119375,26610
1498,0119381,12723
1687,0119395,4824
1729,0119396,184
1474,0119432,9446
7627,0119434,163869
1860,0119448,17139
2191,0119453,54795
1612,0119465,32519
1620,0119468,9437
32460,0119472,158
1606,0119484,17832
1730,0119485,9746
1617,0119488,2118
1880,0119506,35796
1602,0119509,37244
2165,0119517,77469
1671,0119527,14583
1485,0119528,1624
1658,0119535,8067
2025,0119558,9769
1544,0119567,330
1794,0119574,47452
2304,0119577,4975
1535,0119578,64802
1734,0119590,27103
1667,0119592,9770
1791,0119594,26269
2776,0119614,126996
1629,0119632,20457
1445,0119640,14908
2340,0119643,297
1580,0119654,607
1788,0119656,320011
1432,0119664,8860
2577,0119665,30950
1711,0119668,8197
2310,0119670,9821
1603,0119675,4961
4861,0119682,15560
1873,0119683,4415
1604,0119695,9416
3000,0119698,128
1681,0119707,9823
1713,0119715,6283
1731,0119718,9438
1684,0119723,38904
1422,0119731,9415
1767,0119734,39424
1569,0119738,8874
2697,0119743,55955
3620,0119746,98502
2171,0119778,41469
1404,0119783,46027
1771,0119784,12238
1355,0119791,2212
1846,0119792,21252
7048,0119807,11676
1529,0119809,1811
1759,0119815,21253
1715,0119819,49728
1784,0119822,2898
1668,0119832,12616
4698,0119842,57745
2801,0119843,39780
1581,0119848,18080
1507,0119859,77223
1616,0119874,6623
1456,0119887,17949
1655,0119891,9827
1593,0119896,9413
1647,0119906,12628
3064,0119908,18222
2007,0119910,38509
1726,0119925,9922
2237,0119934,22256
1442,0119937,26306
1810,0119942,9440
1476,0119951,9403
1672,0119978,11975
1686,0119994,9407
879,0120004,11015
1769,0120008,11702
1646,0120029,36797
1513,0120032,9611
1564,0120034,65889
1465,0120036,25624
1479,0120053,10003
1717,0120082,4233
1487,0120094,16052
1619,0120102,978
1055,0120107,38153
1600,0120112,38295
1181,0120121,150823
1755,0120122,25719
26999,0120131,9732
1583,0120133,17834
6425,0120142,36807
1680,0120148,10215
1632,0120151,33657
1480,0120152,9311
2322,0120157,9425
1621,0120169,29461
1834,0120176,29193
1591,0120177,10336
1556,0120179,1639
1779,0120184,10153
1760,0120185,6116
2890,0120188,6415
1532,0120190,60082
1636,0120192,36434
1613,0120197,108401
1676,0120201,563
4029,0120202,21991
1599,0120207,8854
1874,0120211,39467
1819,0120219,62695
1454,0120238,28059
1799,0120241,10668
1719,0120255,10217
5515,0120263,34070
1859,0120265,30020
2573,0120274,65749
1669,0120275,34838
1460,0120317,20735
1463,0120318,25796
1914,0120321,20862
1624,0120323,66588
2391,0120324,10223
1721,0120338,597
1722,0120347,714
1458,0120357,61563
3114,0120363,863
1508,0120366,31465
2693,0120370,15800
1550,0120373,17770
1682,0120382,37165
1523,0120383,31017
1495,0120389,6499
1427,0120390,34314
1539,0120394,15321
1627,0120399,10155
1891,0120401,40961
1633,0120402,55306
1430,0120414,85242
1461,0120434,11419
2575,0120449,9840
2448,0120458,9423
1515,0120461,10357
1750,0120478,54007
1525,0120479,49478
1689,0120483,9414
2335,0120484,10663
1670,0120490,14905
1812,0120510,32911
1582,0120512,38225
2437,0120514,11365
1683,0120520,45609
1728,0120521,25994
1623,0120524,10351
1657,0120529,251481
1878,0120531,58680
2356,0120533,9466
5662,0120536,15313
1652,0120539,62422
27002,0120570,30983
2168,0120576,17915
2188,0120577,3682
2329,0120586,73
2294,0120587,8916
1917,0120591,95
2384,0120595,9447
3004,0120596,2020
1826,0120598,17644
2997,0120601,492
2314,0120603,39437
1866,0120609,9448
2167,0120611,36647
2570,0120613,28029
2617,0120616,564
2507,0120618,12479
2771,0120620,17707
2355,0120623,9487
3751,0120630,7443
2125,0120631,9454
1835,0120632,795
2433,0120633,9422
1807,0120642,37272
1822,0120645,40688
2546,0120646,30943
1876,0120647,8656
2195,0120654,14577
3052,0120655,1832
2826,0120657,1911
2627,0120659,122190
2353,0120660,9798
1797,0120661,21736
3238,0120662,18681
2712,0120663,345
34150,0120667,9738
1884,0120669,1878
1744,0120670,41417
5791,0120679,1360
2631,0120680,95627
4865,0120681,768
2479,0120683,45712
2333,0120684,3033
1882,0120685,929
2432,0120686,9441
2062,0120687,96196
3147,0120689,497
1753,0120693,9490
2107,0120694,11675
1752,0120696,11258
2441,0120699,1363
2306,0120701,9713
2154,0120703,33644
2425,0120706,16885
2767,0120709,91076
2446,0120710,28902
7649,0120711,10940
27005,0120714,19846
2882,0120716,2290
2331,0120722,46889
1854,0120723,15513
1855,0120725,31220
1836,0120728,16980
2691,0120731,10376
2542,0120735,100
4993,0120737,120
1831,0120738,2157
2027,0120741,9835
1863,0120742,9771
1801,0120744,9313
2006,0120746,9342
1833,0120749,8838
2429,0120751,9822
4146,0120753,318
3623,0120755,955
2568,0120757,16379
1907,0120762,10674
2498,0120764,9849
1839,0120765,47881
2058,0120768,9631
1804,0120769,42807
2296,0120770,9429
1821,0120772,17127
1837,0120773,27472
2272,0120776,53113
1885,0120777,9844
1912,0120780,1389
1783,0120782,30949
2059,0120783,9820
2490,0120784,2112
1892,0120787,1965
2271,0120788,22318
2321,0120789,2657
2316,0120791,6435
2394,0120794,9837
2598,0120797,12596
1881,0120800,18937
2686,0120802,14283
5219,0120804,1576
2273,0120812,2109
2128,0120813,16155
2028,0120815,857
1746,0120820,12538
2295,0120823,28134
5016,0120824,6440
1894,0120828,6068
2155,0120831,14662
2126,0120832,8688
3185,0120834,10219
2276,0120835,72987
2597,0120836,39964
1864,0120838,24560
1862,0120841,10216
2393,0120844,200
2687,0120855,37135
2436,0120857,10368
2427,0120863,8741
2620,0120865,25232
3181,0120866,12524
1792,0120873,11808
2328,0120877,9945
2715,0120878,133575
2337,0120879,1808
1747,0120885,586
1777,0120888,11003
2297,0120889,12159
1805,0120890,617
2701,0120891,8487
2170,0120901,9417
1909,0120902,846
3793,0120903,36657
1845,0120906,16148
2600,0120907,1946
3159,0120910,49948
5459,0120912,608
3745,0120913,7450
2628,0120915,1893
4016,0120917,11688
37729,0121164,3933
5736,0121261,15901
5737,0121262,15902
5378,0121765,1894
33493,0121766,1895
7812,0121804,10941
1918,0122151,944
3512,0122459,2621
1904,0122529,37410
2690,0122541,24137
2307,0122642,134368
2278,0122690,8195
1920,0122718,11551
2569,0122906,125123
2539,0122933,9535
2506,0123209,18417
2190,0123324,46702
2232,0123755,431
27020,0123865,14533
4645,0123948,36095
2587,0123964,6522
1919,0123987,35680
2063,0124115,98505
1816,0124179,32456
2387,0124198,10029
1827,0124295,1774
2496,0124298,11622
3148,0124315,1715
2166,0124595,10278
1840,0124718,9469
2325,0124819,8675
2236,0124879,22796
27022,0124901,9812
4228,0125022,10833
5229,0125209,19797
2671,0125439,509
1806,0125454,36568
2594,0125659,1902
3174,0125664,1850
2836,0125971,14578
4306,0126029,808
2583,0126250,9465
2678,0126261,41730
1910,0126344,12655
71810,0126388,3513
2282,0126604,11855
45172,0126765,1557
2837,0126810,40694
2674,0126859,15059
2599,0126886,9451
2861,0126916,10390
1903,0126938,51955
2864,0127296,35122
3457,0127349,37722
27032,0127357,8697
2336,0127536,4518
2440,0127722,36136
1895,0127723,15037
4208,0127952,125099
2493,0128133,9524
2676,0128278,12117
2231,0128442,10220
2395,0128445,11545
2424,0128853,9489
63239,0128996,42884
2761,0129167,10386
2574,0129280,8970
2431,0129290,10312
2560,0129332,10212
1923,0129387,544
2884,0129884,62994
2338,0130018,3600
2805,0130121,10154
3854,0130444,2211
4459,0130445,13795
3615,0130623,10567
2692,0130827,104
72647,0131149,88276
2770,0131325,11353
2567,0131369,11374
95654,0131409,13929
1886,0131436,40505
2549,0131646,10350
3754,0131704,17711
2060,0131857,14013
4265,0132245,10477
2723,0132347,9824
3665,0132451,26959
2501,0132477,13466
2445,0132512,15556
3563,0132910,9456
2806,0133046,10342
2571,0133093,603
2892,0133122,21430
4643,0133152,869
2596,0133189,6396
5882,0133240,9016
2585,0133363,1414
36289,0133385,9564
2428,0133751,9276
2334,0133952,9882
2893,0134033,10381
2354,0134067,14444
3273,0134084,4234
3176,0134119,1213
3117,0134154,22267
2505,0134273,8224
2889,0134618,15198
2026,0134619,9424
3901,0134630,18074
3300,0134847,2787
3190,0134983,10384
2590,0136244,10209
2504,0137338,15256
2707,0137363,1073
2029,0137386,17539
2708,0137439,10239
2605,0137494,1844
2959,0137523,550
2396,0138097,1934
2486,0138279,125548
2827,0138304,2900
2626,0138414,4927
7625,0138467,58467
2775,0138487,13817
2606,0138510,6552
6873,0138524,11775
1856,0138563,13907
3860,0138681,45905
3839,0138703,16146
1921,0138704,473
3483,0138749,10501
2610,0138874,4154
2769,0138946,19457
2492,0138987,111794
2541,0139134,796
2580,0139239,9430
1897,0139362,37636
8453,0139388,44388
2713,0139414,9825
2497,0139462,10207
2305,0139615,37532
4776,0139654,2034
2561,0139668,10354
2447,0139699,14709
2672,0139809,1090
1796,0140282,36943
3006,0140352,9008
2622,0140379,10210
7110,0140384,27425
2883,0140397,24071
1922,0140688,102304
2152,0140796,21661
2357,0140888,666
2558,0141098,1641
2681,0141105,13533
2392,0141109,9745
2720,0141369,332
3239,0141399,75531
4268,0141907,24113
3555,0141926,3536
3150,0141974,42739
1865,0141986,76330
7842,0142032,876
2540,0142192,9455
2977,0142201,31306
2434,0142231,125582
96007,0142232,18095
95182,0142233,39101
95780,0142234,39106
80083,0142235,28609
95782,0142236,39107
95473,0142237,39103
95165,0142240,39100
95499,0142242,34433
95963,0142243,39108
107999,0142244,39102
95965,0142245,39323
96004,0142247,39324
95147,0142249,39145
108090,0142250,39148
2694,0142342,9032
3355,0142688,622
3082,0143145,36643
2589,0143261,114719
5137,0143861,18984
3535,0144084,1359
3275,0144117,8374
2315,0144120,11932
2759,0144168,16406
2998,0144178,108346
3822,0144201,10401
2688,0144214,2275
2832,0144286,30964
3821,0144528,12107
2438,0144546,140897
2978,0144640,10563
3127,0144715,13787
3281,0144801,113096
2548,0144814,7341
3889,0144964,12211
5059,0145046,57976
5349,0145487,557
3720,0145503,17771
2840,0145531,10307
3179,0145653,10397
2683,0145660,817
3005,0145681,9481
2443,0145734,825
2491,0145893,16172
5684,0145937,21925
7811,0146247,10921
4033,0146309,11973
4367,0146316,1995
2279,0146336,9877
27075,0146402,11508
7810,0146455,10916
3113,0146675,9946
3173,0146838,9563
3481,0146882,243
3978,0146984,4958
2390,0147004,8545
2318,0147612,10683
2572,0147800,4951
130522,0147926,20377
118890,0148668,34505
2482,0149151,1618
2722,0149261,8914
3537,0149367,31776
4031,0149624,21355
3051,0149691,21349
2630,0149723,44297
3145,0150216,32274
2323,0150230,32326
1901,0150290,416437
2881,0150377,10398
7034,0150662,11634
2442,0150915,46992
3053,0151137,10047
3163,0151568,46435
2844,0151582,21719
2481,0151691,8129
2581,0151738,11355
2502,0151804,1542
102217,0152183,25117
8604,0152930,2330
3580,0153464,47724
2360,0154420,309
3569,0154421,452
3626,0154443,11332
2579,0154506,11660
2763,0155267,913
159462,0155350,26677
2611,0155388,28519
3115,0155711,31582
7738,0155713,44807
2339,0155753,17037
2500,0155776,18892
2389,0155975,11252
126006,0156031,81294
7125,0156096,51145
3596,0156323,19419
3575,0156460,31978
3240,0156639,20468
3008,0156729,16129
3829,0156757,43079
2673,0156794,24858
3189,0156812,17908
3325,0156841,1831
2810,0156887,10494
2906,0156934,12618
2557,0157016,1567
3001,0157075,46286
2839,0157183,49184
2718,0157503,10490
5316,0157583,10491
3129,0158371,9684
3318,0158583,25212
3564,0158622,889
27109,0158714,2487
2709,0158811,10208
2700,0158983,9473
3556,0159097,1443
99669,0159241,31022
3302,0159272,61416
4958,0159273,8007
7162,0159365,2289
3783,0159382,12706
2886,0159421,16112
2545,0159696,84586
3879,0160009,11398
3977,0160127,4327
2828,0160236,17709
2885,0160338,60994
5046,0160399,4965
2812,0160401,22314
4960,0160403,81442
2559,0160429,47288
3956,0160484,10383
3128,0160513,54933
3540,0160644,19214
3513,0160797,10479
2485,0160862,10314
2961,0160916,12220
3118,0161023,55123
3798,0161081,2655
2714,0161100,16158
3886,0161216,18153
6216,0161860,1591
4076,0162024,83500
4022,0162222,8358
4641,0162346,1548
3568,0162348,125537
2891,0162360,24066
7809,0162625,49320
3744,0162650,479
3081,0162661,2668
2702,0162677,10279
2721,0162710,1812
3721,0162711,31610
2725,0162830,33430
3158,0162866,10387
3883,0162903,287821
2607,0162973,24584
3299,0162983,10385
4638,0163025,331
2724,0163187,4806
2835,0163579,2162
2706,0163651,2105
4445,0163862,82623
3285,0163978,1907
3857,0163983,10391
2487,0163984,47139
2976,0163988,8649
3826,0164052,9383
2682,0164085,62676
2829,0164108,37718
2888,0164114,14429
2841,0164181,11601
5400,0164184,4614
3906,0164212,10562
43351,0164292,24269
3077,0164312,20565
4238,0164334,2043
3320,0164756,139
3157,0164912,10137
2624,0165078,17962
152844,0165473,104548
2386,0165494,37536
100306,0165623,18912
3509,0165643,38809
2772,0165710,9781
3055,0165773,47692
3328,0165798,4816
6902,0165832,20312
2912,0165854,10388
3078,0165859,27141
2913,0165874,17198
3452,0165929,2085
6536,0165982,14411
3538,0166175,10557
2629,0166252,31342
4158,0166276,23685
2359,0166396,10162
3155,0166485,1439
5389,0166813,9023
2966,0166896,404
4848,0166924,1018
2996,0166943,26149
126106,0167030,53285
8629,0167059,23522
7373,0167190,1487
3579,0167203,21311
7153,0167260,122
5952,0167261,121
2762,0167404,745
2907,0167427,13824
8581,0168122,3293
2887,0168172,32305
2766,0168449,67323
2975,0168501,16162
3910,0168629,16
5955,0168786,13435
3795,0168794,47585
2774,0168987,18212
3192,0169302,48233
2858,0169547,14
27156,0169858,18491
68945,0169880,21832
3988,0170016,8871
7915,0170544,10686
3950,0170691,10687
3003,0170705,8056
3276,0171356,29076
3598,0171359,10688
2719,0171363,11618
3536,0171433,4967
3893,0171580,10480
5605,0171685,29698
2908,0171804,226
3823,0171865,32640
6548,0172156,8961
80599,0172202,59572
70418,0172348,54982
3125,0172396,20024
3186,0172493,3558
3578,0172495,98
2979,0172627,14484
51372,0173714,26598
3858,0173716,14195
4446,0173840,2114
140743,0173906,19654
3183,0174268,36773
3824,0174480,10641
2494,0174852,20595
3178,0174856,10400
3785,0175142,4247
3160,0175880,334
2930,0176093,56235
2807,0176269,10366
3553,0176783,18041
61013,0177507,1661
4156,0177650,44412
3175,0177789,926
27178,0177858,3716
3755,0177971,2133
4073,0178642,18856
3079,0178737,10399
6242,0178868,2671
2845,0178988,40879
3718,0179074,24587
5625,0179098,31005
3786,0179116,20770
4167,0179626,2749
5523,0180052,11692
3993,0180073,10876
3949,0180093,641
68099,0180443,128857
4771,0180734,20857
8117,0180748,250
3567,0180837,19600
3326,0181151,10416
3007,0181288,14242
2860,0181316,11001
3357,0181530,28463
4019,0181536,711
27186,0181627,21348
5445,0181689,180
2824,0181733,113273
4719,0181739,12610
3609,0181786,113279
8129,0181810,51182
3905,0181836,29015
6537,0181852,296
4034,0181865,1900
3897,0181875,786
3298,0181984,14181
3719,0182295,51333
3903,0182508,77332
3156,0182789,2277
3515,0183503,49721
3752,0183505,2123
3354,0183523,2067
6281,0183649,1817
4017,0183659,12509
4299,0183790,9476
27193,0183869,2332
2689,0184510,68426
4745,0184791,11065
3316,0184858,2155
3624,0184894,8584
3286,0184907,15489
3317,0185014,11004
3083,0185125,99
3593,0185183,5491
2995,0185371,11377
3979,0185431,9678
7502,0185906,191903
2710,0185937,2667
3324,0186045,25166
3510,0186151,10559
3747,0186253,25636
2677,0186508,11779
3827,0186566,5551
4068,0186589,16723
135264,0186726,34766
3987,0186894,10862
3225,0186975,10472
3717,0187078,9679
3753,0187393,2024
3892,0187696,1698
5254,0187738,36586
2566,0187819,16508
7786,0187859,28030
3746,0188030,31023
5081,0188453,2084
3864,0188640,10643
3581,0188674,11129
2809,0188863,15122
4454,0188913,36107
8130,0189553,45042
3566,0189584,15723
3116,0189744,125520
4036,0189998,10873
3301,0190138,2069
3996,0190332,146
3997,0190374,11849
4142,0190524,37302
4027,0190590,134
3054,0190641,10228
3999,0190865,11678
3456,0191043,17078
3861,0191397,10393
3534,0191754,10468
4168,0192071,10050
4141,0192111,24940
2964,0192194,42881
3182,0192335,28216
3484,0192614,11478
8093,0192657,10355
3908,0192731,12212
3976,0192949,47302
8157,0193253,823
4055,0194218,20637
2894,0194314,171982
3831,0195234,2360
3408,0195685,462
128846,0195691,21585
3409,0195714,9532
3453,0195778,13539
3177,0195945,10471
8485,0196069,8341
3618,0196216,10569
4816,0196229,9398
3180,0196857,20761
3900,0197384,46119
3565,0198021,10564
4886,0198781,585
6885,0199626,10944
8012,0199683,4291
3554,0199725,14736
3981,0199753,8870
4867,0200027,11091
3010,0200071,11489
132952,0200087,31524
4761,0200427,34714
58295,0200465,8848
2974,0200469,10496
3794,0200530,44490
3825,0200550,6282
4024,0200720,25520
3002,0200849,8672
3241,0201840,14521
3454,0202402,16222
4757,0202470,12508
3951,0202641,63956
3896,0202677,1619
4308,0203009,824
3980,0203019,11978
4378,0203119,11826
4741,0203166,742
3983,0203230,14295
4380,0203632,9301
4267,0203755,2144
3743,0204175,10571
3895,0204626,10685
5153,0204700,40723
3855,0204709,46991
3882,0204946,1588
3146,0205000,10402
3953,0205271,10763
3820,0205461,16110
3800,0205735,33828
4225,0205873,5257
4236,0206187,65075
4054,0206275,9816
4821,0206314,10866
3909,0206420,14629
48774,0206634,9693
6369,0206762,23423
4740,0206926,13966
4849,0206963,25641
4018,0207201,3981
27251,0207275,110147
7753,0207805,26133
3646,0208003,9600
4011,0208092,107
27253,0208185,15653
4738,0208196,22230
3188,0208261,41276
66544,0208629,18884
3952,0208874,6521
4302,0208911,10613
3946,0208988,10461
5073,0208990,11447
7976,0209077,7090
44245,0209095,18011
4226,0209144,77
4270,0209163,1734
3289,0209189,36210
27255,0209463,43423
4069,0209475,2018
65638,0209919,221861
3863,0209958,8843
6820,0210070,9871
3915,0210075,19348
3799,0210234,12599
7038,0210358,20067
5808,0210382,13526
7343,0210389,37044
3594,0210616,10560
3902,0210717,170767
4312,0210727,26813
108873,0210843,44516
3916,0210945,10637
3991,0211181,10481
3913,0211219,15752
5323,0211443,11470
4973,0211915,194
56169,0211933,13483
121113,0212235,4226
3948,0212338,1597
4025,0212346,1493
4169,0212380,17203
65133,0212579,194113
27266,0212712,844
4370,0212720,644
4342,0212815,21056
4300,0212826,37691
3790,0212974,23655
4148,0212985,9740
4310,0213149,676
3990,0213203,16340
108979,0213338,314040
3955,0213790,16888
3992,0213847,10867
7541,0214388,10035
3617,0215129,9285
3787,0215369,1050
3943,0215545,24664
4223,0215750,853
3986,0216216,8452
6641,0216625,30970
5146,0216651,15999
3891,0216772,9995
4151,0216787,10697
4077,0216800,47943
5956,0217505,3131
3616,0217630,10642
3511,0217756,20697
3994,0217869,9741
3327,0218043,14271
140741,0218298,41636
4035,0218378,44853
6243,0218553,9669
4052,0218817,9989
3911,0218839,13785
33296,0218864,13163
4699,0218922,2057
4023,0218967,5994
5075,0219405,13915
8699,0219636,259389
4030,0219653,10577
4020,0219699,2046
5298,0219822,441
3784,0219854,4244
3975,0219952,10783
4844,0219965,3172
3287,0220099,15655
3571,0220100,36234
4173,0220157,49929
5949,0220580,10856
5071,0220627,35650
3303,0221023,79515
4239,0221027,4133
4251,0221073,9519
8142,0221111,11315
4770,0221218,2176
98795,0221300,142051
4724,0221559,80070
4737,0221799,37920
3914,0222850,22597
4640,0222851,327
4026,0223530,25660
3969,0223897,10647
4391,0224578,34899
4305,0225071,5852
5315,0226935,35694
4452,0227005,15745
4448,0227445,11371
4232,0227538,10054
5678,0227984,1613
4375,0228242,21488
4735,0228333,10016
70751,0228528,164741
4996,0228687,18939
3998,0228750,11983
4383,0228786,60670
3973,0229260,11531
4772,0229340,22617
4366,0230011,10865
3968,0230030,1636
3989,0230591,34045
4720,0230600,1933
4155,0230838,1921
4254,0231402,9290
4153,0231775,16300
5517,0232083,10305
4369,0232500,9799
4159,0233142,12138
5093,0233469,9884
3859,0233687,15665
4964,0233841,43774
3885,0234137,25128
6365,0234215,604
4347,0234288,29937
4898,0234354,20794
4736,0234829,26602
3852,0234853,20438
27317,0235198,11075
7932,0235327,14273
5558,0235553,57351
32743,0235712,9674
5329,0235737,11468
3880,0236008,161687
6300,0236027,10180
3539,0236216,27745
4248,0236348,19366
3865,0236388,23618
4171,0236447,95682
4161,0236493,6073
27322,0236576,49671
4234,0236784,2575
5026,0237534,6312
4644,0237539,552
4056,0237572,5955
6344,0237993,10989
4727,0238112,1722
5903,0238380,7299
5128,0238546,11979
65552,0238552,10596
84844,0238883,20993
5421,0238924,16857
4053,0238948,18828
5365,0239234,2894
4386,0239395,10992
27329,0239894,17208
4149,0239948,10878
4229,0239949,20309
4782,0239986,31016
43333,0240200,7509
66317,0240425,70089
4368,0240462,10808
5047,0240468,11891
5611,0240510,9093
4255,0240515,13166
4963,0240772,161
4823,0240890,9778
5080,0240900,20009
27334,0240912,62529
4273,0240913,4973
8833,0241025,11632
4014,0241303,392
4896,0241527,671
57038,0241663,60141
5363,0241760,10985
4450,0242193,9517
4015,0242423,8859
4224,0242445,10877
27338,0242527,467
4765,0242587,18734
6934,0242653,605
4143,0242998,10984
4873,0243017,9081
4881,0243133,10778
8575,0243135,24908
4246,0243155,634
4381,0243493,11444
8131,0243508,210937
5480,0243585,10996
8730,0243609,1783
4649,0243655,2171
7572,0243664,26976
5151,0243736,2752
5051,0243862,112
4271,0243889,38047
65665,0243951,125705
4721,0244000,13496
4344,0244244,9705
4334,0244316,25538
5425,0244479,15813
27351,0244870,11366
4231,0244970,12658
4897,0245115,17731
4266,0245120,12484
5615,0245171,68569
4389,0245238,17612
4453,0245280,24977
5618,0245429,129
4851,0245501,102933
5420,0245562,12100
5225,0245574,1391
4876,0245674,9378
4247,0245686,10956
4235,0245712,55
6294,0245803,11817
5064,0245844,11362
4818,0245891,45864
7282,0245943,76176
5285,0246134,35944
5872,0246460,36669
4774,0246464,2185
4756,0246544,11370
4878,0246578,141
6710,0246592,17906
136445,0246641,34509
140265,0246643,25161
136447,0246645,34513
5633,0246677,10575
4384,0246765,55551
5525,0246772,3640
5094,0246894,11535
4233,0246989,10646
4021,0247196,5001
5379,0247199,4012
4237,0247380,44379
4903,0247425,1999
5443,0247444,35696
5319,0247586,18079
4700,0247638,9880
5110,0247745,39939
5009,0248667,8489
95858,0248808,13930
4642,0248845,13403
4769,0248912,58062
70488,0249248,99657
5985,0249371,4435
4390,0249380,3134
3967,0249462,71
4885,0249478,11456
6342,0250067,15850
5074,0250081,16550
4722,0250202,21055
4372,0250224,10691
5608,0250258,575
5264,0250305,15028
4723,0250323,24936
27369,0250440,44756
4447,0250494,8835
4728,0250687,9896
4162,0250720,39180
5364,0250797,2251
4766,0250809,44321
27373,0250934,20536
4166,0251031,19513
4343,0251075,9397
5107,0251114,10592
6155,0251127,9919
4731,0251141,125707
5108,0251160,8470
6806,0251433,49291
27376,0251447,3577
6290,0251736,2662
3851,0251739,38548
8946,0252028,15566
5943,0252076,7303
5446,0252444,9555
5682,0252480,15192
4815,0252501,11313
4889,0252503,11088
6329,0252684,15098
4718,0252866,2770
5995,0253474,423
5463,0253556,6278
5944,0253754,201
5296,0253867,11812
4345,0254099,26475
5477,0254455,1364
5269,0254686,1791
4252,0255094,13898
161944,0255313,159550
4743,0255653,15104
4340,0255798,11090
4371,0255819,16161
4902,0256009,1433
5223,0256259,25110
5527,0256276,30072
4890,0256380,9889
4304,0256408,14268
5620,0256415,11529
4733,0256524,2779
5464,0257044,4147
6595,0257076,9257
4388,0257106,4248
5945,0257360,2755
6013,0257568,10628
5282,0257756,11560
5266,0258000,4547
5876,0258068,8198
5530,0258153,9296
5450,0258273,50035
5418,0258463,2501
4732,0258470,9683
7843,0258760,1583
137403,0259017,102016
3890,0259207,137236
5127,0259288,10052
51077,0259324,1250
4978,0259393,9523
5299,0259446,8346
7846,0259685,10829
4975,0259711,1903
3945,0259974,20455
6706,0260414,31094
4814,0260866,12103
27397,0260991,2440
